"","AnimalID","ExpStart","Treatment","Partner","SexPartner","PartnerBS","Pass_NB","Colony","Received","Bite","Chase","Displace","Overt","Pulltail","Retreat","Bouts_NB","Call_NB","Total_SI","ObservedDuration","OutOfSight","DurationSeen","WeightRank","QueueLength","QueueRank","GroupSize","NB_Adults60","NB_Adults70","NB_Adults80","NB_Adults90","PartnerWeight","WeightDelay_Abs","CompNB_15","SameSex_CompNB_15","Date","FocalWeight","Weight_Diff","Partner_Weight_Min","Partner_NB"
"111","G10F015",2015-02-27,"Control","G10M019","M","Male",7,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,164,5,9,1,"27/02/2015",166,2,152,8
"112","G10F015",2015-02-27,"Control","G10M019","M","Male",7,"Gemsbok 10","Received",2,0,0,0,0,0,0,0,2,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,164,5,9,1,"27/02/2015",166,2,152,8
"113","G10F015",2015-02-27,"Control","G10M021","M","Male",1,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,160,5,9,1,"27/02/2015",166,6,159,8
"114","G10F015",2015-02-27,"Control","G10M021","M","Male",1,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,160,5,9,1,"27/02/2015",166,6,159,8
"115","G10F015",2015-02-27,"Control","G10M022","M","Male",4,"Gemsbok 10","Initiated",7,0,0,0,1,0,0,0,8,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,142,4,9,1,"27/02/2015",166,24,137,8
"116","G10F015",2015-02-27,"Control","G10M022","M","Male",4,"Gemsbok 10","Received",1,0,0,0,0,3,0,0,1,257.2,50.0833333333333,207.116666666667,7,7,2,16,16,16,15,15,142,4,9,1,"27/02/2015",166,24,137,8
"117","G10F015",2015-03-13,"Thigh","G10F009","F","Queen",3,"Gemsbok 10","Initiated",1,0,0,0,0,0,5,37,1,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,171,2,9,1,"13/03/2015",172,1,161,1
"118","G10F015",2015-03-13,"Thigh","G10F009","F","Queen",3,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,171,2,9,1,"13/03/2015",172,1,161,1
"119","G10F015",2015-03-13,"Thigh","G10F011","F","Subordinate",0,"Gemsbok 10","Initiated",1,0,0,0,1,0,0,0,2,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,142,0,9,1,"13/03/2015",172,30,134,5
"120","G10F015",2015-03-13,"Thigh","G10F011","F","Subordinate",0,"Gemsbok 10","Received",2,0,0,0,0,0,0,0,2,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,142,0,9,1,"13/03/2015",172,30,134,5
"121","G10F015",2015-03-13,"Thigh","G10F023","F","Subordinate",9,"Gemsbok 10","Initiated",1,0,0,0,4,0,0,0,5,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,108,2,9,1,"13/03/2015",172,64,107,5
"122","G10F015",2015-03-13,"Thigh","G10F023","F","Subordinate",9,"Gemsbok 10","Received",0,0,0,0,1,0,0,0,1,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,108,2,9,1,"13/03/2015",172,64,107,5
"123","G10F015",2015-03-13,"Thigh","G10F024","F","Subordinate",9,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,107,2,9,1,"13/03/2015",172,65,102,5
"124","G10F015",2015-03-13,"Thigh","G10F024","F","Subordinate",9,"Gemsbok 10","Received",9,0,0,0,0,0,0,0,9,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,107,2,9,1,"13/03/2015",172,65,102,5
"125","G10F015",2015-03-13,"Thigh","G10F025","F","Subordinate",6,"Gemsbok 10","Initiated",1,1,0,1,0,1,0,0,3,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,132,2,9,1,"13/03/2015",172,40,130,5
"126","G10F015",2015-03-13,"Thigh","G10F025","F","Subordinate",6,"Gemsbok 10","Received",1,0,0,0,1,0,1,3,2,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,132,2,9,1,"13/03/2015",172,40,130,5
"127","G10F015",2015-03-13,"Thigh","G10F026","F","Subordinate",6,"Gemsbok 10","Initiated",5,0,0,0,1,1,0,0,6,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,83,2,9,1,"13/03/2015",172,89,71,5
"128","G10F015",2015-03-13,"Thigh","G10F026","F","Subordinate",6,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,83,2,9,1,"13/03/2015",172,89,71,5
"129","G10F015",2015-03-13,"Thigh","G10M002","M","Male",0,"Gemsbok 10","Initiated",1,0,0,0,1,0,0,0,2,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,177,2,9,1,"13/03/2015",172,-5,169,8
"130","G10F015",2015-03-13,"Thigh","G10M002","M","Male",0,"Gemsbok 10","Received",1,0,0,0,0,0,0,0,1,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,177,2,9,1,"13/03/2015",172,-5,169,8
"131","G10F015",2015-03-13,"Thigh","G10M003","M","Male",8,"Gemsbok 10","Initiated",6,0,0,0,1,0,0,0,7,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,168,2,9,1,"13/03/2015",172,4,166,8
"132","G10F015",2015-03-13,"Thigh","G10M003","M","Male",8,"Gemsbok 10","Received",11,0,0,0,3,0,0,0,14,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,168,2,9,1,"13/03/2015",172,4,166,8
"133","G10F015",2015-03-13,"Thigh","G10M006","M","Male",2,"Gemsbok 10","Initiated",4,0,0,0,0,0,0,0,4,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,174,2,9,1,"13/03/2015",172,-2,174,8
"134","G10F015",2015-03-13,"Thigh","G10M006","M","Male",2,"Gemsbok 10","Received",3,0,0,0,1,0,0,0,4,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,174,2,9,1,"13/03/2015",172,-2,174,8
"135","G10F015",2015-03-13,"Thigh","G10M007","M","Male",2,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,172,2,9,1,"13/03/2015",172,0,171,8
"136","G10F015",2015-03-13,"Thigh","G10M007","M","Male",2,"Gemsbok 10","Received",1,0,0,0,1,0,0,0,2,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,172,2,9,1,"13/03/2015",172,0,171,8
"137","G10F015",2015-03-13,"Thigh","G10M012","M","Male",5,"Gemsbok 10","Initiated",2,0,0,0,0,0,0,0,2,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,172,2,9,1,"13/03/2015",172,0,168,8
"138","G10F015",2015-03-13,"Thigh","G10M012","M","Male",5,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,172,2,9,1,"13/03/2015",172,0,168,8
"139","G10F015",2015-03-13,"Thigh","G10M018","M","Male",8,"Gemsbok 10","Initiated",9,0,0,0,3,0,0,0,12,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,166,2,9,1,"13/03/2015",172,6,161,8
"140","G10F015",2015-03-13,"Thigh","G10M018","M","Male",8,"Gemsbok 10","Received",23,0,0,0,8,0,0,0,31,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,166,2,9,1,"13/03/2015",172,6,161,8
"141","G10F015",2015-03-13,"Thigh","G10M019","M","Male",4,"Gemsbok 10","Initiated",3,0,0,0,1,0,0,0,4,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,162,2,9,1,"13/03/2015",172,10,152,8
"142","G10F015",2015-03-13,"Thigh","G10M019","M","Male",4,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,162,2,9,1,"13/03/2015",172,10,152,8
"143","G10F015",2015-03-13,"Thigh","G10M021","M","Male",9,"Gemsbok 10","Initiated",4,0,0,0,2,0,0,0,6,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,163,2,9,1,"13/03/2015",172,9,159,8
"144","G10F015",2015-03-13,"Thigh","G10M021","M","Male",9,"Gemsbok 10","Received",2,0,0,0,0,0,1,1,2,281.683333333333,43.85,237.833333333333,3,7,1,15,15,15,15,14,163,2,9,1,"13/03/2015",172,9,159,8
"145","G10F015",2015-02-13,"Tlow","G10F009","F","Queen",6,"Gemsbok 10","Initiated",0,0,0,0,0,0,1,1,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,161,2,9,1,"13/02/2015",166,5,161,1
"146","G10F015",2015-02-13,"Tlow","G10F009","F","Queen",6,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,161,2,9,1,"13/02/2015",166,5,161,1
"147","G10F015",2015-02-13,"Tlow","G10F011","F","Subordinate",10,"Gemsbok 10","Initiated",0,0,0,0,0,1,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,134,0,9,1,"13/02/2015",166,32,134,5
"148","G10F015",2015-02-13,"Tlow","G10F011","F","Subordinate",10,"Gemsbok 10","Received",1,0,0,0,2,0,0,0,3,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,134,0,9,1,"13/02/2015",166,32,134,5
"149","G10F015",2015-02-13,"Tlow","G10F023","F","Subordinate",4,"Gemsbok 10","Initiated",0,0,0,0,1,0,0,0,1,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,108,0,9,1,"13/02/2015",166,58,107,5
"150","G10F015",2015-02-13,"Tlow","G10F023","F","Subordinate",4,"Gemsbok 10","Received",1,0,0,0,1,0,1,10,2,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,108,0,9,1,"13/02/2015",166,58,107,5
"151","G10F015",2015-02-13,"Tlow","G10F024","F","Subordinate",1,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,102,0,9,1,"13/02/2015",166,64,102,5
"152","G10F015",2015-02-13,"Tlow","G10F024","F","Subordinate",1,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,102,0,9,1,"13/02/2015",166,64,102,5
"153","G10F015",2015-02-13,"Tlow","G10F025","F","Subordinate",8,"Gemsbok 10","Initiated",2,0,0,0,0,0,0,0,2,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,130,0,9,1,"13/02/2015",166,36,130,5
"154","G10F015",2015-02-13,"Tlow","G10F025","F","Subordinate",8,"Gemsbok 10","Received",3,0,0,0,1,0,1,4,4,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,130,0,9,1,"13/02/2015",166,36,130,5
"155","G10F015",2015-02-13,"Tlow","G10F026","F","Subordinate",7,"Gemsbok 10","Initiated",4,0,1,0,1,2,0,0,6,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,71,2,9,1,"13/02/2015",166,95,71,5
"156","G10F015",2015-02-13,"Tlow","G10F026","F","Subordinate",7,"Gemsbok 10","Received",4,0,0,0,0,4,0,0,4,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,71,2,9,1,"13/02/2015",166,95,71,5
"157","G10F015",2015-02-13,"Tlow","G10M002","M","Male",5,"Gemsbok 10","Initiated",5,0,0,0,0,1,1,2,5,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,169,2,9,1,"13/02/2015",166,-3,169,9
"158","G10F015",2015-02-13,"Tlow","G10M002","M","Male",5,"Gemsbok 10","Received",2,0,0,0,0,7,0,0,2,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,169,2,9,1,"13/02/2015",166,-3,169,9
"159","G10F015",2015-02-13,"Tlow","G10M003","M","Male",6,"Gemsbok 10","Initiated",6,0,0,0,0,0,0,0,6,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,168,2,9,1,"13/02/2015",166,-2,166,9
"160","G10F015",2015-02-13,"Tlow","G10M003","M","Male",6,"Gemsbok 10","Received",2,0,0,0,0,0,0,0,2,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,168,2,9,1,"13/02/2015",166,-2,166,9
"161","G10F015",2015-02-13,"Tlow","G10M006","M","Male",2,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,174,2,9,1,"13/02/2015",166,-8,174,9
"162","G10F015",2015-02-13,"Tlow","G10M006","M","Male",2,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,174,2,9,1,"13/02/2015",166,-8,174,9
"163","G10F015",2015-02-13,"Tlow","G10M007","M","Male",3,"Gemsbok 10","Initiated",1,0,0,0,0,0,1,2,1,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,171,2,9,1,"13/02/2015",166,-5,171,9
"164","G10F015",2015-02-13,"Tlow","G10M007","M","Male",3,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,171,2,9,1,"13/02/2015",166,-5,171,9
"165","G10F015",2015-02-13,"Tlow","G10M012","M","Male",6,"Gemsbok 10","Initiated",1,0,0,0,0,0,0,0,1,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,168,2,9,1,"13/02/2015",166,-2,168,9
"166","G10F015",2015-02-13,"Tlow","G10M012","M","Male",6,"Gemsbok 10","Received",2,0,0,0,1,0,0,0,3,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,168,2,9,1,"13/02/2015",166,-2,168,9
"167","G10F015",2015-02-13,"Tlow","G10M018","M","Male",6,"Gemsbok 10","Initiated",2,0,0,0,1,0,0,0,3,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,161,2,9,1,"13/02/2015",166,5,161,9
"168","G10F015",2015-02-13,"Tlow","G10M018","M","Male",6,"Gemsbok 10","Received",0,0,0,0,1,0,0,0,1,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,161,2,9,1,"13/02/2015",166,5,161,9
"169","G10F015",2015-02-13,"Tlow","G10M019","M","Male",2,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,152,2,9,1,"13/02/2015",166,14,152,9
"170","G10F015",2015-02-13,"Tlow","G10M019","M","Male",2,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,152,2,9,1,"13/02/2015",166,14,152,9
"171","G10F015",2015-02-13,"Tlow","G10M021","M","Male",2,"Gemsbok 10","Initiated",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,159,2,9,1,"13/02/2015",166,7,159,9
"172","G10F015",2015-02-13,"Tlow","G10M021","M","Male",2,"Gemsbok 10","Received",0,0,0,0,0,0,0,0,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,159,2,9,1,"13/02/2015",166,7,159,9
"173","G10F015",2015-02-13,"Tlow","G10M022","M","Male",2,"Gemsbok 10","Initiated",1,0,0,0,1,0,0,0,2,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,137,0,9,1,"13/02/2015",166,29,137,9
"174","G10F015",2015-02-13,"Tlow","G10M022","M","Male",2,"Gemsbok 10","Received",0,0,0,0,0,0,1,1,0,246.633333333333,29.7666666666667,216.866666666667,6,7,1,16,16,16,15,15,137,0,9,1,"13/02/2015",166,29,137,9
"175","G11F003",2015-04-20,"Control","G11F007","F","Queen",0,"Gemsbok 11","Initiated",0,0,0,0,0,0,6,52,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,160,0,5,3,"20/04/2015",107,-53,137,1
"176","G11F003",2015-04-20,"Control","G11F007","F","Queen",0,"Gemsbok 11","Received",1,0,0,1,0,3,0,0,2,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,160,0,5,3,"20/04/2015",107,-53,137,1
"177","G11F003",2015-04-20,"Control","G11F010","F","Subordinate",2,"Gemsbok 11","Initiated",0,0,0,0,0,0,1,1,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,107,1,5,3,"20/04/2015",107,0,105,4
"178","G11F003",2015-04-20,"Control","G11F010","F","Subordinate",2,"Gemsbok 11","Received",0,0,0,0,0,0,0,0,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,107,1,5,3,"20/04/2015",107,0,105,4
"179","G11F003",2015-04-20,"Control","G11F011","F","Subordinate",4,"Gemsbok 11","Initiated",0,0,0,0,0,0,0,0,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,128,1,5,3,"20/04/2015",107,-21,123,4
"180","G11F003",2015-04-20,"Control","G11F011","F","Subordinate",4,"Gemsbok 11","Received",2,0,0,0,0,0,0,0,2,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,128,1,5,3,"20/04/2015",107,-21,123,4
"181","G11F003",2015-04-20,"Control","G11F017","F","Subordinate",6,"Gemsbok 11","Initiated",3,1,0,1,0,1,0,0,5,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,119,1,5,3,"20/04/2015",107,-12,93,4
"182","G11F003",2015-04-20,"Control","G11F017","F","Subordinate",6,"Gemsbok 11","Received",2,0,0,0,1,1,4,12,3,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,119,1,5,3,"20/04/2015",107,-12,93,4
"183","G11F003",2015-04-20,"Control","G11F021","F","Subordinate",5,"Gemsbok 11","Initiated",0,0,0,0,0,0,0,0,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,47,1,5,3,"20/04/2015",107,60,26,4
"184","G11F003",2015-04-20,"Control","G11F021","F","Subordinate",5,"Gemsbok 11","Received",0,0,0,0,0,0,0,0,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,47,1,5,3,"20/04/2015",107,60,26,4
"185","G11F003",2015-04-20,"Control","G11M004","M","Male",0,"Gemsbok 11","Initiated",0,0,0,0,0,0,1,3,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,168,1,5,3,"20/04/2015",107,-61,167,6
"186","G11F003",2015-04-20,"Control","G11M004","M","Male",0,"Gemsbok 11","Received",0,0,0,0,0,0,0,0,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,168,1,5,3,"20/04/2015",107,-61,167,6
"187","G11F003",2015-04-20,"Control","G11M008","M","Male",1,"Gemsbok 11","Initiated",0,0,0,0,0,0,0,0,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,174,1,5,3,"20/04/2015",107,-67,170,6
"188","G11F003",2015-04-20,"Control","G11M008","M","Male",1,"Gemsbok 11","Received",1,0,0,0,0,0,0,0,1,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,174,1,5,3,"20/04/2015",107,-67,170,6
"189","G11F003",2015-04-20,"Control","G11M012","M","Male",2,"Gemsbok 11","Initiated",0,0,0,0,0,0,1,1,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,148,1,5,3,"20/04/2015",107,-41,135,6
"190","G11F003",2015-04-20,"Control","G11M012","M","Male",2,"Gemsbok 11","Received",4,0,0,0,0,0,0,0,4,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,148,1,5,3,"20/04/2015",107,-41,135,6
"191","G11F003",2015-04-20,"Control","G11M016","M","Male",4,"Gemsbok 11","Initiated",2,0,0,0,1,0,2,3,3,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,184,1,5,3,"20/04/2015",107,-77,155,6
"192","G11F003",2015-04-20,"Control","G11M016","M","Male",4,"Gemsbok 11","Received",2,0,0,0,1,0,0,0,3,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,184,1,5,3,"20/04/2015",107,-77,155,6
"193","G11F003",2015-04-20,"Control","G11M018","M","Male",3,"Gemsbok 11","Initiated",3,0,0,0,0,0,0,0,3,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,103,1,5,3,"20/04/2015",107,4,86,6
"194","G11F003",2015-04-20,"Control","G11M018","M","Male",3,"Gemsbok 11","Received",0,0,0,0,0,0,0,0,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,103,1,5,3,"20/04/2015",107,4,86,6
"195","G11F003",2015-04-20,"Control","G11M019","M","Male",1,"Gemsbok 11","Initiated",1,0,1,0,0,0,0,0,2,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,93,1,5,3,"20/04/2015",107,14,66,6
"196","G11F003",2015-04-20,"Control","G11M019","M","Male",1,"Gemsbok 11","Received",0,0,0,0,0,0,1,1,0,196.466666666667,41.1166666666667,155.35,9,7,5,13,12,12,12,12,93,1,5,3,"20/04/2015",107,14,66,6
"197","G11F003",2015-03-23,"Thigh","G11F007","F","Queen",0,"Gemsbok 11","Initiated",0,0,0,0,0,0,4,59,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,142,1,4,3,"23/03/2015",108,-34,137,1
"198","G11F003",2015-03-23,"Thigh","G11F007","F","Queen",0,"Gemsbok 11","Received",0,1,0,0,0,2,0,0,1,180.25,38.6,141.65,9,7,5,13,12,12,12,11,142,1,4,3,"23/03/2015",108,-34,137,1
"199","G11F003",2015-03-23,"Thigh","G11F010","F","Subordinate",4,"Gemsbok 11","Initiated",0,0,0,0,0,0,1,2,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,105,3,4,3,"23/03/2015",108,3,105,4
"200","G11F003",2015-03-23,"Thigh","G11F010","F","Subordinate",4,"Gemsbok 11","Received",0,0,0,0,0,0,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,105,3,4,3,"23/03/2015",108,3,105,4
"201","G11F003",2015-03-23,"Thigh","G11F015","F","Subordinate",2,"Gemsbok 11","Initiated",0,0,0,0,0,0,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,115,0,4,3,"23/03/2015",108,-7,113,4
"202","G11F003",2015-03-23,"Thigh","G11F015","F","Subordinate",2,"Gemsbok 11","Received",0,0,0,0,0,0,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,115,0,4,3,"23/03/2015",108,-7,113,4
"203","G11F003",2015-03-23,"Thigh","G11F017","F","Subordinate",4,"Gemsbok 11","Initiated",0,0,0,0,0,0,1,11,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,118,9,4,3,"23/03/2015",108,-10,93,4
"204","G11F003",2015-03-23,"Thigh","G11F017","F","Subordinate",4,"Gemsbok 11","Received",1,0,0,0,0,1,0,0,1,180.25,38.6,141.65,9,7,5,13,12,12,12,11,118,9,4,3,"23/03/2015",108,-10,93,4
"205","G11F003",2015-03-23,"Thigh","G11F021","F","Subordinate",6,"Gemsbok 11","Initiated",2,0,0,0,0,4,0,0,2,180.25,38.6,141.65,9,7,5,13,12,12,12,11,39,1,4,3,"23/03/2015",108,69,26,4
"206","G11F003",2015-03-23,"Thigh","G11F021","F","Subordinate",6,"Gemsbok 11","Received",0,0,0,0,0,1,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,39,1,4,3,"23/03/2015",108,69,26,4
"207","G11F003",2015-03-23,"Thigh","G11M008","M","Male",1,"Gemsbok 11","Initiated",0,0,0,0,0,0,1,6,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,179,9,4,3,"23/03/2015",108,-71,170,5
"208","G11F003",2015-03-23,"Thigh","G11M008","M","Male",1,"Gemsbok 11","Received",3,0,0,0,0,0,0,0,3,180.25,38.6,141.65,9,7,5,13,12,12,12,11,179,9,4,3,"23/03/2015",108,-71,170,5
"209","G11F003",2015-03-23,"Thigh","G11M012","M","Male",0,"Gemsbok 11","Initiated",0,0,0,0,0,0,1,4,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,147,9,4,3,"23/03/2015",108,-39,135,5
"210","G11F003",2015-03-23,"Thigh","G11M012","M","Male",0,"Gemsbok 11","Received",0,0,0,0,0,1,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,147,9,4,3,"23/03/2015",108,-39,135,5
"211","G11F003",2015-03-23,"Thigh","G11M016","M","Male",4,"Gemsbok 11","Initiated",0,0,0,0,0,0,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,182,9,4,3,"23/03/2015",108,-74,155,5
"212","G11F003",2015-03-23,"Thigh","G11M016","M","Male",4,"Gemsbok 11","Received",1,0,0,0,0,0,0,0,1,180.25,38.6,141.65,9,7,5,13,12,12,12,11,182,9,4,3,"23/03/2015",108,-74,155,5
"213","G11F003",2015-03-23,"Thigh","G11M018","M","Male",1,"Gemsbok 11","Initiated",0,0,0,0,0,0,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,100,9,4,3,"23/03/2015",108,8,86,5
"214","G11F003",2015-03-23,"Thigh","G11M018","M","Male",1,"Gemsbok 11","Received",0,0,0,0,0,0,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,100,9,4,3,"23/03/2015",108,8,86,5
"215","G11F003",2015-03-23,"Thigh","G11M019","M","Male",1,"Gemsbok 11","Initiated",0,0,0,0,0,0,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,86,3,4,3,"23/03/2015",108,22,66,5
"216","G11F003",2015-03-23,"Thigh","G11M019","M","Male",1,"Gemsbok 11","Received",0,0,0,0,0,0,0,0,0,180.25,38.6,141.65,9,7,5,13,12,12,12,11,86,3,4,3,"23/03/2015",108,22,66,5
"217","G11F003",2015-04-05,"Tlow","G11F007","F","Queen",0,"Gemsbok 11","Initiated",0,0,0,0,0,0,7,125,0,168.866666666667,54.4166666666667,114.45,9,7,5,13,12,12,12,12,147,2,4,3,"05/04/2015",108,-39,137,1
"218","G11F003",2015-04-05,"Tlow","G11F007","F","Queen",0,"Gemsbok 11","Received",0,0,0,2,0,0,0,0,2,168.866666666667,54.4166666666667,114.45,9,7,5,13,12,12,12,12,147,2,4,3,"05/04/2015",108,-39,137,1
"219","G11F003",2015-04-05,"Tlow","G11F010","F","Subordinate",1,"Gemsbok 11","Initiated",0,0,0,0,0,0,1,1,0,168.866666666667,54.4166666666667,114.45,9,7,5,13,12,12,12,12,107,2,4,3,"05/04/2015",108,1,105,5
"220","G11F003",2015-04-05,"Tlow","G11F010","F","Subordinate",1,"Gemsbok 11","Received",0,0,0,0,0,0,0,0,0,168.866666666667,54.4166666666667,114.45,9,7,5,13,12,12,12,12,107,2,4,3,"05/04/2015",108,1,105,5
